ID,Title,Date,Image URL,Type,Status,Labels,Country,Province,District,Sub Ditstrict,fave_property_location,fave_property_sec_price,fave_property_price_postfix,fave_property_size,fave_property_size_prefix,fave_property_id,fave_terms-and-conditions,fave_warehouse-length,fave_electricity-system,fave_clear-height3,fave_features3,fave_landlord-name,fave_landlord-contact,fave_agent-team,fave_exact_map_coordinates,fave_floor3,fave_property_land,fave_property_land_postfix,fave_remarks3,fave_property_price,Slug,Approve Status,Post Modified Date
4895,"Warehouse 2,000 sqm for RENT at Phan Thong, Phan Thong, Chon Buri (Property ID: AT25R)",2021-02-21,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/1-32.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/1-31.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/2-27.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/3-27.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/4-23.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/5-17.jpg,Warehouse,For Rent,,Thailand,Chon Buri,Phan Thong,Phan Thong,"13.538084,100.8025907,15",320000,Month,2000,sqm,AT25R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",60m x 30m,3 Phase 15/45 Amp (Upgradable),10m,With Office area|Security guard,Fon Tpark,867712848,B,"13.464556, 101.080528",3 tons per sqm,,,,,warehouse-2000-sqm-for-rent-at-phan-thong-phan-thong-chon-buri-property-id-at25r,publish,2025-07-12
4935,"Factory or Warehouse 660 sqm for RENT at Bang Sao Thong, Bang Sao Thong, Samut Prakan (Property ID: AT29R)",2021-02-24,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/1-36.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/2-31.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/3-31.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/4-27.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/5-21.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/6-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/7-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/8-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/9-2.jpg,Factory|Warehouse,For Rent,,Thailand,Samut Prakan,Bang Sao Thong,Bang Sao Thong,"13.538084,100.8025907,15",118800,Month,660,sqm,AT29R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",37m x 15m,3 Phase 15/45 Amp (Upgradable),8m,With Office area|Security guard|Raised-floor loading bay,Aom/Sukanya DDMini Factory,0845460546/0840885578,A,"13.5797791,100.822899",3 tons per sqm,,,,,factory-or-warehouse-660-sqm-for-rent-at-bang-sao-thong-bang-sao-thong-samut-prakan-id-at29r,publish,2025-07-12
4946,"Warehouse 800 sqm for RENT at Khlong Toei, Phra Khanong, Bangkok (Property ID: AT30R)",2021-02-24,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/1-37.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/2-32.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/3-32.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/4-28.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/5-22.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/02/6-9.jpg,Warehouse,For Rent,,Thailand,Bangkok,Khlong Toei,Phra Khanong,"13.538084,100.8025907,15",160000,Month,800,sqm,AT30R,"minimum 1 years contract, 3 months deposit + 1 month rental advance",54m x 15m,Single Phase (Upgradable),6m,Security guard,Aom Sena,0800695552/0846450027/0819378867,A,"13.6996467,100.589040",2 tons per sqm,,,,,warehouse-800-sqm-for-rent-at-khlong-toei-phra-khanong-bangkok-id-at30r,publish,2025-07-12
4960,"Warehouse 225 sqm for RENT at Prawet, Prawet, Bangkok (Property ID: AT32R)",2021-03-01,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7.jpg,Warehouse,For Rent,,Thailand,Bangkok,Prawet,Prawet,"13.538084,100.8025907,15",45000,Month,225,sqm,AT32R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",15m x 15m,3 Phase 15/45 Amp (Upgradable),6m,Detached building,A,616691461,A,"13.717000, 100.676444",2 tons per sqm,,,,,warehouse-225-sqm-for-rent-at-prawet-prawet-bangkok-id-at32r,publish,2025-07-12
4969,"Factory or Warehouse 1,600 sqm for RENT at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT33R)",2021-03-01,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-2.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-2.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-2.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-2.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/8.jpg,Factory|Warehouse,For Rent,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",100000,Month,1600,sqm,AT33R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",68m x 25m,3 Phase 15/45 Amp (Upgradable),7m,With Office area,Boy,816857850,A,"13.565361, 100.814667",2 tons per sqm,,,Items shown in the pictures will removed once tenant sign contract,,factory-or-warehouse-1600-sqm-for-rent-at-bang-phriang-bang-bo-samut-prakan-id-at33r,publish,2025-07-12
4989,"Factory or Warehouse 6,048 sqm for RENT at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT35R)",2021-03-01,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-1-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-4.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-3.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-3.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-3.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/8-2.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/14.jpg,Factory|Warehouse,For Rent,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",725760,Month,6048,sqm,AT35R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",144m x 42m,3 Phase 15/45 Amp (Upgradable),8m,With Office area|Detached building|Raised-floor loading bay,Atitaya SPLC,896001756,A,"13.543611, 100.781167",3 tons per sqm,6252,sqm,,,factory-or-warehouse-6048-sqm-for-rent-at-bang-phriang-bang-bo-samut-prakan-id-at35r,publish,2025-07-12
5007,"Factory or Warehouse 504 sqm for RENT or SALE at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT36SR)",2021-03-02,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-101.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-5.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-5-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-5-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-4-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-4-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-4-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/8-3-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-99.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-97.jpg,Factory|Warehouse,For Rent|For Sale,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",75000,Month,504,sqm,AT36SR,"minimum 3 years contract, 3 months deposit + 1 month rental advance",27m x 15m,3 Phase 15/45 Amp (Upgradable),8m,With Office area|Security guard|Detached building,Tan Prime,636636663,A,"13.5639355,100.809537",3 tons per sqm,805,sqm,,11500000,factory-or-warehouse-504-sqm-for-rent-or-sale-at-bang-phriang-bang-bo-samut-prakan-id-at36sr,publish,2025-07-30
5017,"Factory or Warehouse 1,345 sqm for SALE or RENT at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT37SR)",2021-03-02,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-6-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-5-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-5.jpg,Factory|Warehouse,For Rent|For Sale,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",170000,Month,1345,sqm,AT37SR,"minimum 3 years contract, 3 months deposit + 1 month rental advance",68m x 18m,3 Phase 15/45 Amp (Upgradable),8m,With Office area|Security guard|Detached building,Copy Prime,899951451,A,"13.5639355,100.809537",3 tons per sqm,2290,sqm,,36000000,factory-or-warehouse-1345-sqm-for-rent-or-sale-at-bang-phriang-bang-bo-samut-prakan-id-at37sr,publish,2025-07-12
5026,"Factory or Warehouse 1,000 sqm for RENT at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT38R)",2021-03-03,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-5.jpg,Factory|Warehouse,For Rent,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",110000,Month,1000,sqm,AT38R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",40m x 25m,3 Phase 15/45 Amp (Upgradable),9m,With Office area|Security guard,Golf Kingkong,805568777,A,"13.569028, 100.811694",2 tons per sqm,1600,sqm,,,factory-or-warehouse-1000-sqm-for-rent-at-bang-phriang-bang-bo-samut-prakan-id-at38r,publish,2025-07-12
5035,"Warehouse 750 sqm for RENT at Bang Sao Thong, Bang Sao Thong, Samut Prakan (Property ID: AT39R)",2021-03-03,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/368807.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/368808.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/368809.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/368810.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/368811.jpg,Warehouse,For Rent,,Thailand,Samut Prakan,Bang Sao Thong,Bang Sao Thong,"13.538084,100.8025907,15",60000,Month,750,sqm,AT39R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",50m x 15m,3 Phase 15/45 Amp (Upgradable),7m,With Office area,Golf Kingkong,805568777,A,"13.569583, 100.801944",1 ton per sqm,,,,,warehouse-750-sqm-for-rent-at-bang-sao-thong-bang-sao-thong-samut-prakan-id-at39r,publish,2025-07-12
5042,"Factory or Warehouse 1,010 sqm for SALE or RENT at Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan (Property ID: AT40SR)",2021-03-03,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-89.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-7.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-88.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-89.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-90.jpg,Factory|Warehouse,For Rent|For Sale,,Thailand,Samut Prakan,Mueang Samut Prakan,Phraek Sa Mai,"13.538084,100.8025907,15",126250,Month,1010,sqm,AT40SR,"minimum 3 years contract, 3 months deposit + 1 month rental advance",46 m x 20 m,3 Phase 30/100 Amp (Upgradable),8m,With Office area|Detached building,Bodin,896665804,A,"13.540611, 100.696722",3 tons per sqm,2240,sqm,,30000000,factory-or-warehouse-1010-sqm-for-sale-or-rent-at-phraek-sa-mai-mueang-samut-prakan-samut-prakan-id-at40sr,publish,2025-07-12
5058,"Factory or Warehouse 500 sqm for SALE at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT42S)",2021-03-03,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-100.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1.1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-11.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-11-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-11-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-9.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-6.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/8-4-scaled.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/9-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/10-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/11-1.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-98.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-96.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-89.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-79.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-64.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-54.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/8-45.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/9-32.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/10-19.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/11-11.jpg,Factory|Warehouse,For Sale,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",0,Month,500,sqm,AT42S,"minimum 3 years contract, 3 months deposit + 1 month rental advance",38m x 10m,3 Phase 30/100 Amp (Upgradable),7m,,Boonchai/Deer Promt,0815591400/0816972224,A,"13.53667,100.815212",5 tons per sqm,210,sq wah,Epoxy flooring,8900000,factory-or-warehouse-500-sqm-for-sale-at-bang-phriang-bang-bo-samut-prakan-id-at42s,publish,2025-07-12
5073,"Factory or Warehouse 1,225 sqm for RENT or SALE at Bang Phriang, Bang Bo, Samut Prakan (Property ID: AT43SR)",2021-03-04,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-11.jpg,Factory|Warehouse,For Rent|For Sale,,Thailand,Samut Prakan,Bang Bo,Bang Phriang,"13.538084,100.8025907,15",147000,Month,1225,sqm,AT43SR,"minimum 3 years contract, 3 months deposit + 1 month rental advance",40m x 24m,3 Phase 15/45 Amp (Upgradable),8m,With Office area|Security guard,Golf Gbillion,959180508,A,"13.5395097,100.799289",3 tons per sqm,,,,26000000,factory-or-warehouse-1225-sqm-for-rent-or-sale-at-bang-phriang-bang-bo-samut-prakan-id-at43sr,publish,2025-07-12
5080,"Warehouse 1,300 sqm for RENT at Bang Sao Thong, Bang Sao Thong, Samut Prakan (Property ID: AT44R)",2021-03-04,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-12.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6..jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-7.jpg,Warehouse,For Rent,,Thailand,Samut Prakan,Bang Sao Thong,Bang Sao Thong,"13.538084,100.8025907,15",136500,Month,1300,sqm,AT44R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",33m x 31m,3 Phase 15/45 Amp (Upgradable),8m,With Office area|Security guard,Sunee Goldenland,22499554,A,"13.577556, 100.808611",2 tons per sqm,,,"Other available size: 2,100 sq.m",,warehouse-1300-sqm-for-rent-at-bang-sao-thong-bang-sao-thong-samut-prakan-id-at44r,publish,2025-07-12
5090,"Warehouse 940 sqm for RENT at Bang Sao Thong, Bang Sao Thong, Samut Prakan (Property ID: AT45R)",2021-03-04,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-14.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-13.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-10.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/7-8.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/8-5.jpg,Warehouse,For Rent,,Thailand,Samut Prakan,Bang Sao Thong,Bang Sao Thong,"13.538084,100.8025907,15",131600,Month,940,sqm,AT45R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",39m x 24m,3 Phase 15/45 Amp (Upgradable),8m,,Aom DC,974746611,A,"13.580389, 100.806722",3 tons per sqm,,,"Other available size 671 to 1,403 s.qm",,warehouse-940-sqm-for-rent-at-bang-sao-thong-bang-sao-thong-samut-prakan-id-at45r,publish,2025-07-12
5113,"Factory or Warehouse 3,276 sqm for RENT at Bo Win, Si Racha, Chon Buri (Property ID: AT47R)",2021-03-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3jpg.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/5-15.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/6-12.jpg,Factory|Warehouse,For Rent,Industrial estate zone|Purple zone,Thailand,Chon Buri,Si Racha,Bo Win,"13.538084,100.8025907,15",655200,Month,3276,sqm,AT47R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",72m x 42m,3 Phase 30/100 Amp (Upgradable),7m,With Office area|Detached building|Purple zone|Industrial estate zone,Satang Pinthong,917688899,B,"13.1056525,101.066593",3 tons per sqm,6400,sqm,Within industrial estate (IEAT),,factory-or-warehouse-3276-sqm-for-rent-at-bo-win-si-racha-chon-buri-id-at47r,publish,2025-07-12
5121,"Factory or Warehouse 8,500 sqm for RENT at Surasak, Si Racha, Chon Buri (Property ID: AT48R)",2021-03-05,https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-106.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/1-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-16.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/4-17.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/2-104.jpg|https://atsokoweb.thaiindustrialproperty.com/wp-content/uploads/2021/03/3-102.jpg,Factory|Warehouse,For Rent,,Thailand,Chon Buri,Si Racha,Surasak,"13.538084,100.8025907,15",1275000,Month,8500,sqm,AT48R,"minimum 3 years contract, 3 months deposit + 1 month rental advance",85m x 80m,3 Phase 15/45 Amp (Upgradable),9m,With Office area|Raised-floor loading bay,Jiraporn AP,0818777575/0859708913,B,"13.139611, 100.992583",3 tons per sqm,,,,,factory-or-warehouse-8500-sqm-for-rent-at-surasak-si-racha-chon-buri-id-at48r,publish,2025-07-12
